pointid	key	value	Naam	tar_group	cvvi	area_prop_sb	openheid_klasse	openheid_waarde	is_sbp	X	Y
W(_152	highway	track	Weidestreek (Luik)	1	0.338196123655645	0	3	1.40807247161865	0	245265.103369331	161070.858254306
W(_152.1	highway	track	Weidestreek (Luik)	1	0.373867009862351	0	3	1.43244957923889	0	245252.387853436	161021.175696592
W(_152.2	highway	track	Weidestreek (Luik)	1	0.442048070839756	0	3	1.46696031093597	0	245237.700462069	160972.067784247
W(_152.3	highway	track	Weidestreek (Luik)	1	0.512938313047779	0	3	1.49357676506042	0	245221.208730727	160923.474105599
W(_163.10	highway	track	Weidestreek (Luik)	1	0.36114890908407	0	3	1.38660705089569	1	250430.767595467	160724.258579739
W(_163.11	highway	track	Weidestreek (Luik)	1	0.322919351714794	0	3	1.39962029457092	1	250433.438379194	160774.757364453
W(_163.5	highway	track	Weidestreek (Luik)	1	0.388767506632183	0	3	1.4315972328186	1	250234.885792097	160643.700030745
W(_163.6	highway	track	Weidestreek (Luik)	1	0.378006036742852	0	3	1.41512632369995	1	250285.29594724	160647.667502764
W(_163.7	highway	track	Weidestreek (Luik)	1	0.385456285127799	0	3	1.39688515663147	1	250335.712734313	160651.526999543
W(_163.8	highway	track	Weidestreek (Luik)	1	0.39478790936755	0	3	1.38577008247375	1	250386.031203742	160655.97287353
W(_163.9	highway	track	Weidestreek (Luik)	1	0.378006036742878	0	3	1.37946319580078	1	250427.027864633	160673.837375174
W(_185.1.1	highway	tertiary	Weidestreek (Luik)	1	0.552221440895682	0	3	1.47397351264954	0	244308.506123298	161413.56294792
W(_185.1.2	highway	tertiary	Weidestreek (Luik)	1	0.588118092204984	0	3	1.45639002323151	0	244359.054924906	161393.241187943
W(_185.1.3	highway	tertiary	Weidestreek (Luik)	1	0.544545427408255	0	3	1.43957102298737	0	244414.024661963	161389.131643491
W(_189	highway	tertiary	Weidestreek (Luik)	1	0.216358223299974	0	2	1.34524786472321	0	245265.18739043	161473.863877115
W(_189.1	highway	tertiary	Weidestreek (Luik)	1	0.269563532473258	0	3	1.36701714992523	0	245311.572600009	161483.14397776
W(_189.2	highway	tertiary	Weidestreek (Luik)	1	0.42707231903556	0	3	1.38255262374878	0	245357.841805608	161492.98685706
W(_189.3	highway	tertiary	Weidestreek (Luik)	1	0.567799232973274	0	3	1.4084300994873	0	245404.216394921	161502.311226003
W(_189.4	highway	tertiary	Weidestreek (Luik)	1	0.634249428164211	0	3	1.4167058467865	0	245449.305089123	161516.24128831
W(_189.6	highway	tertiary	Weidestreek (Luik)	1	0.578861722999515	0	3	1.46311736106873	0	245535.40458912	161555.450341033
W(_191	highway	track	Weidestreek (Luik)	1	0.259404102857424	0	3	1.38023436069489	0	247613.758413518	162235.328595047
W(_199	highway	track	Weidestreek (Luik)	1	0.292591572935753	0	3	1.40657496452332	0	247727.278925997	162288.459532973
W(_199.1	highway	track	Weidestreek (Luik)	1	0.304632378406418	0	3	1.4115377664566	0	247777.257414728	162291.864024259
W(_199.2	highway	track	Weidestreek (Luik)	1	0.3116310965861	0	3	1.41790509223938	0	247826.921607952	162301.305721059
W(_199.3	highway	track	Weidestreek (Luik)	1	0.342410405570352	0	3	1.42090094089508	0	247876.673128398	162300.931489216
W(_199.4	highway	track	Weidestreek (Luik)	1	0.355354271451224	0	3	1.42086374759674	0	247922.676831889	162321.891982447
W(_199.5	highway	track	Weidestreek (Luik)	1	0.380263687768538	0	3	1.42620611190796	0	247960.69897729	162353.893556149
W(_199.6	highway	track	Weidestreek (Luik)	1	0.345270096869705	0	3	1.4302351474762	0	247991.095683063	162394.310674102
W(_201.2	highway	track	Weidestreek (Luik)	1	0.292892593072536	0	3	1.46575605869293	1	248646.980388471	161280.606903878
W(_201.3	highway	track	Weidestreek (Luik)	1	0.307642579774013	0	3	1.46224761009216	1	248644.622692263	161329.533809206
W(_201.4	highway	track	Weidestreek (Luik)	1	0.28521657958499	0	3	1.46194958686829	1	248631.339721012	161376.183627506
W(_201.5	highway	track	Weidestreek (Luik)	1	0.297859425329148	0	3	1.45394062995911	1	248602.740651576	161415.94900076
W(_201.6	highway	track	Weidestreek (Luik)	1	0.339625969305278	0	3	1.42999720573425	1	248573.417599409	161455.190910987
W(_203.1	highway	track	Weidestreek (Luik)	1	0.34481856666441	0	3	1.41297781467438	1	248481.774893714	161472.496398073
W(_203.2	highway	track	Weidestreek (Luik)	1	0.313286707338258	0	3	1.40093731880188	1	248433.009356379	161470.260015496
W(_203.3	highway	track	Weidestreek (Luik)	1	0.230355659659545	0	3	1.39122581481934	1	248384.559648774	161465.051845815
W(_205.2.1	highway	track	Weidestreek (Luik)	1	0.204994713137063	0	3	1.36705791950226	1	249329.678064888	162529.419562264
W(_207	highway	track	Weidestreek (Luik)	1	0.426018748556848	0	3	1.48300457000732	1	252076.830511665	159229.101776221
W(_207.1	highway	track	Weidestreek (Luik)	1	0.554780112058083	0	3	1.49467897415161	1	252117.976678675	159255.809763897
W(_207.2	highway	track	Weidestreek (Luik)	1	0.651558086028142	0	3	1.50341176986694	1	252160.078509308	159280.988666576
W(_207.3	highway	track	Weidestreek (Luik)	1	0.680154999020977	0	3	1.49052333831787	1	252203.017683679	159304.666811511
W(_207.4	highway	track	Weidestreek (Luik)	1	0.597299206376279	0	3	1.485595703125	1	252248.046785103	159324.098309965
W(_207.5	highway	track	Weidestreek (Luik)	1	0.368222882298032	0	3	1.46356809139252	1	252287.53031755	159352.135006197
W(_21	highway	track	Weidestreek (Luik)	1	0.334358116911895	0	3	1.46500658988953	0	247730.954697505	163018.977284932
W(_21.1	highway	track	Weidestreek (Luik)	1	0.241493404719866	0	3	1.4565988779068	0	247711.742933706	162971.066424068
W(_21.10	highway	track	Weidestreek (Luik)	1	0.169399081964614	0	3	1.36596119403839	0	247458.224119448	162643.256530223
W(_21.2	highway	track	Weidestreek (Luik)	1	0.179934786751406	0	3	1.44886755943298	0	247691.068587992	162923.717172222
W(_21.3	highway	track	Weidestreek (Luik)	1	0.174290659187042	0	3	1.44666135311127	0	247673.819083904	162875.008658687
W(_21.4	highway	track	Weidestreek (Luik)	1	0.195888853999927	0	3	1.43339025974274	0	247656.681015011	162826.260822716
W(_21.5	highway	track	Weidestreek (Luik)	1	0.144865940818217	0	3	1.41720569133759	0	247638.474140145	162777.911284914
W(_21.6	highway	track	Weidestreek (Luik)	1	0.144790685784057	0	3	1.40183877944946	0	247619.361797029	162729.904104048
W(_21.7	highway	track	Weidestreek (Luik)	1	0.215906693094798	0	3	1.3927583694458	0	247594.024488213	162685.269344642
W(_21.8	highway	track	Weidestreek (Luik)	1	0.253910485361384	0	3	1.38786625862122	0	247557.690146381	162648.697733217
W(_21.9	highway	track	Weidestreek (Luik)	1	0.171054692716813	0	3	1.3743349313736	0	247509.343120476	162635.987614569
W(_210	highway	unclassified	Weidestreek (Luik)	1	0.281002297670239	0	3	1.35720336437225	1	252467.056947982	159510.178306181
W(_211	highway	unclassified	Weidestreek (Luik)	1	0.410516211513435	0	3	1.44203579425812	1	252331.722356248	160088.682861067
W(_211.1	highway	unclassified	Weidestreek (Luik)	1	0.398023875837778	0	3	1.42653441429138	1	252277.246131688	160084.399474628
W(_211.2	highway	unclassified	Weidestreek (Luik)	1	0.354676976143458	0	3	1.4012143611908	1	252223.749301513	160075.041111701
W(_212.1	highway	unclassified	Weidestreek (Luik)	1	0.14885445763038	0	2	1.34660315513611	1	251925.352124031	160152.391053531
W(_213	highway	track	Weidestreek (Luik)	1	0.151864658998023	0	3	1.38178324699402	1	251791.160580431	160184.038753986
W(_213.1	highway	track	Weidestreek (Luik)	1	0.234720451642658	0	3	1.40158307552338	1	251742.526863139	160221.995344319
W(_214.10	highway	track	Weidestreek (Luik)	1	0.400808312102923	0	3	1.48351049423218	1	255026.144912163	161539.450521722
W(_214.11	highway	track	Weidestreek (Luik)	1	0.422406506915618	0	3	1.48907160758972	1	255071.799042636	161562.213235759
W(_214.12	highway	track	Weidestreek (Luik)	1	0.494576084705119	0	3	1.49776184558868	1	255115.398059408	161588.715358973
W(_214.13	highway	track	Weidestreek (Luik)	1	0.534762272963219	0	3	1.50271916389465	1	255158.443647609	161616.105179221
W(_214.14	highway	track	Weidestreek (Luik)	1	0.536568393783995	0	3	1.50180041790009	1	255202.254296936	161642.19584662
W(_214.15	highway	track	Weidestreek (Luik)	1	0.567874488007526	0	3	1.50014793872833	1	255248.32411669	161664.103208048
W(_214.16	highway	track	Weidestreek (Luik)	1	0.559445924178073	0	3	1.49764776229858	1	255294.795531061	161685.139980473
W(_214.17	highway	track	Weidestreek (Luik)	1	0.556510977844596	0	3	1.49042677879333	1	255337.493957091	161712.811617929
W(_214.18	highway	track	Weidestreek (Luik)	1	0.464323560960221	0	3	1.48161482810974	1	255373.142242665	161749.172014982
W(_214.19	highway	track	Weidestreek (Luik)	1	0.34241040557037	0	3	1.45973885059357	1	255408.64557699	161785.794363762
W(_214.7	highway	track	Weidestreek (Luik)	1	0.164356994673803	0	3	1.45222532749176	1	254887.013315555	161476.110072404
W(_214.8	highway	track	Weidestreek (Luik)	1	0.191975592221981	0	3	1.4631427526474	1	254932.573842492	161499.067211277
W(_214.9	highway	track	Weidestreek (Luik)	1	0.246836512147368	0	3	1.47235906124115	1	254979.00203361	161520.036610049
W(_215	highway	track	Weidestreek (Luik)	1	0.332551996091245	0	3	1.46384060382843	1	256070.49912956	161005.563290561
W(_215.1	highway	track	Weidestreek (Luik)	1	0.39824964094032	0	3	1.48100590705872	1	256036.726060339	160968.196662702
W(_215.10	highway	track	Weidestreek (Luik)	1	0.514593923800192	0	4	1.53019464015961	1	255702.093603202	160798.45180984
W(_215.11	highway	track	Weidestreek (Luik)	1	0.495102869944444	0	4	1.52422297000885	1	255668.492916942	160760.978942982
W(_215.12	highway	track	Weidestreek (Luik)	1	0.473504675131616	0	4	1.52910888195038	1	255637.505550131	160721.389304476
W(_215.13	highway	track	Weidestreek (Luik)	1	0.448745768882593	0	4	1.52481687068939	1	255605.488447912	160682.70281599
W(_215.14	highway	track	Weidestreek (Luik)	1	0.494877104841934	0	3	1.507683634758	1	255570.446382082	160646.66883835
W(_215.15	highway	track	Weidestreek (Luik)	1	0.500445977372043	0	3	1.494469165802	1	255537.703863089	160608.39596895
W(_215.16	highway	track	Weidestreek (Luik)	1	0.503004648534625	0	3	1.47081422805786	1	255504.80113304	160570.282479634
W(_215.17	highway	track	Weidestreek (Luik)	1	0.44626235275432	0	3	1.43127751350403	1	255468.388757089	160535.649173157
W(_215.18	highway	track	Weidestreek (Luik)	1	0.404571063812368	0	3	1.39955377578735	1	255434.772720277	160498.14874583
W(_215.2	highway	track	Weidestreek (Luik)	1	0.422331251881585	0	3	1.49039626121521	1	256002.002890269	160931.739867562
W(_215.3	highway	track	Weidestreek (Luik)	1	0.500897507577157	0	3	1.5066864490509	1	255972.059245748	160891.268124721
W(_215.5	highway	track	Weidestreek (Luik)	1	0.332100465886133	0	4	1.51403117179871	1	255898.868526818	160906.791194135
W(_215.6	highway	track	Weidestreek (Luik)	1	0.45837841325921	0	4	1.51223421096802	1	255855.340658705	160927.092637422
W(_215.7	highway	track	Weidestreek (Luik)	1	0.48674956114928	0	4	1.52070748806	1	255811.989131436	160901.936747806
W(_215.8	highway	track	Weidestreek (Luik)	1	0.509551836509271	0	4	1.52595555782318	1	255773.502821233	160869.469015845
W(_215.9	highway	track	Weidestreek (Luik)	1	0.503456178739622	0	4	1.52638339996338	1	255737.997856994	160833.775034067
W(_217	highway	track	Weidestreek (Luik)	1	0.493522514226377	0	3	1.50458526611328	1	255715.741345142	161066.401227677
W(_217.1	highway	track	Weidestreek (Luik)	1	0.470118198593021	0	3	1.50366151332855	1	255756.497826784	161043.074673364
W(_217.2	highway	track	Weidestreek (Luik)	1	0.450702399771691	0	3	1.49746000766754	1	255794.838356372	161068.007816738
W(_217.3	highway	track	Weidestreek (Luik)	1	0.434296802317899	0	3	1.48611760139465	1	255838.782026511	161085.495055147
W(_217.4	highway	track	Weidestreek (Luik)	1	0.420976661266068	0	3	1.47494006156921	1	255882.725696651	161102.982293556
W(_217.5	highway	track	Weidestreek (Luik)	1	0.430157775437383	0	3	1.4661248922348	1	255926.331006348	161121.121923468
W(_217.6	highway	track	Weidestreek (Luik)	1	0.433995782181157	0	3	1.4538254737854	1	255968.176217903	161142.440125215
W(_217.7	highway	track	Weidestreek (Luik)	1	0.427298084138092	0	3	1.43875968456268	1	256014.179121334	161138.329266414
W(_222	highway	track	Weidestreek (Luik)	1	0.218013834052142	0	3	1.35970532894135	0	247654.440994288	161837.194449855
W(_222.1	highway	track	Weidestreek (Luik)	1	0.221626075693315	0	3	1.35650908946991	0	247607.08072738	161827.88894313
W(_222.2	highway	track	Weidestreek (Luik)	1	0.244578861121669	0	3	1.35930609703064	0	247559.714160198	161818.615918277
W(_222.3	highway	track	Weidestreek (Luik)	1	0.253233190053667	0	3	1.35934567451477	0	247512.309262938	161809.54050905
W(_222.4	highway	track	Weidestreek (Luik)	1	0.211692411180076	0	3	1.3644495010376	0	247464.768928024	161801.268067514
W(_224	highway	track	Weidestreek (Luik)	1	0.422331251881635	0	3	1.37633574008942	0	255951.589172769	162173.740701937
W(_229	highway	track	Weidestreek (Luik)	1	0.219895209906998	0	3	1.35357868671417	1	248618.406267348	162479.002708396
W(_229.1	highway	track	Weidestreek (Luik)	1	0.242697485266879	0	3	1.3780552148819	1	248625.218802044	162527.97125763
W(_229.10	highway	track	Weidestreek (Luik)	1	0.2572217068658	0	3	1.47108936309814	1	248715.741857518	162954.145565034
W(_229.2	highway	track	Weidestreek (Luik)	1	0.168420766520098	0	3	1.39032280445099	1	248633.519107968	162576.668502894
W(_229.3	highway	track	Weidestreek (Luik)	1	0.14960700797228	0	3	1.40552294254303	1	248652.369805152	162622.15408473
W(_229.4	highway	track	Weidestreek (Luik)	1	0.133050900450174	0	3	1.41499352455139	1	248665.861742068	162668.237657252
W(_229.5	highway	track	Weidestreek (Luik)	1	0.204844203068685	0	3	1.42212092876434	1	248663.542408619	162717.610815818
W(_229.6	highway	track	Weidestreek (Luik)	1	0.331272660510048	0	3	1.42910444736481	1	248665.676010039	162766.900850845
W(_229.7	highway	track	Weidestreek (Luik)	1	0.41766543976159	0	3	1.43622004985809	1	248672.206855285	162815.898749181
W(_229.9	highway	track	Weidestreek (Luik)	1	0.355805801656391	0	3	1.46078836917877	1	248697.988466919	162908.3506827
W(_232.1	highway	track	Weidestreek (Luik)	1	0.38726240594836	0	3	1.46629500389099	1	248754.894855414	163008.27221211
W(_232.2	highway	track	Weidestreek (Luik)	1	0.201683491632599	0	3	1.45364344120026	1	248781.014730524	163050.443651846
W(_232.3	highway	track	Weidestreek (Luik)	1	0.249395183309942	0	3	1.44955277442932	1	248797.488566779	163096.476197544
W(_232.4	highway	track	Weidestreek (Luik)	1	0.316071143603455	0	3	1.44143664836884	1	248810.985652044	163143.918565753
W(_232.5	highway	track	Weidestreek (Luik)	1	0.369727982981803	0	3	1.42676556110382	1	248828.487871376	163190.327088695
W(_236	highway	track	Weidestreek (Luik)	1	0.386434600572339	0	3	1.43047726154327	1	251194.244800275	160175.883881558
W(_236.1	highway	track	Weidestreek (Luik)	1	0.354150190904212	0	3	1.43175160884857	1	251218.27394933	160219.300994011
W(_236.10	highway	track	Weidestreek (Luik)	1	0.386058325401389	0	3	1.4018120765686	1	251573.356565987	160482.921396117
W(_236.2	highway	track	Weidestreek (Luik)	1	0.385531540162023	0	3	1.43754315376282	1	251258.138359878	160248.785839195
W(_236.3	highway	track	Weidestreek (Luik)	1	0.388842761666507	0	3	1.43676102161407	1	251292.094829343	160284.943181126
W(_236.4	highway	track	Weidestreek (Luik)	1	0.383650164307111	0	3	1.43348181247711	1	251324.064192125	160322.928138956
W(_236.5	highway	track	Weidestreek (Luik)	1	0.401184587273743	0	3	1.42591631412506	1	251363.527384677	160353.120839467
W(_236.6	highway	track	Weidestreek (Luik)	1	0.425341453249113	0	3	1.41792345046997	1	251402.417452207	160384.04665988
W(_236.7	highway	track	Weidestreek (Luik)	1	0.475009775815359	0	3	1.41484677791595	1	251448.561826053	160402.466563442
W(_236.8	highway	track	Weidestreek (Luik)	1	0.450250869566528	0	3	1.41404962539673	1	251492.703463757	160425.134599904
W(_236.9	highway	track	Weidestreek (Luik)	1	0.414805748462342	0	3	1.40982663631439	1	251534.280335678	160452.305328382
W(_240	highway	track	Weidestreek (Luik)	1	0.364911660793571	0	3	1.46399831771851	1	248436.996210087	161172.631534995
W(_240.1	highway	track	Weidestreek (Luik)	1	0.291011217217696	0	3	1.4730064868927	1	248482.41613792	161154.063085648
W(_243.1	highway	track	Weidestreek (Luik)	1	0.38921903683731	0	3	1.43157279491425	0	244795.963318701	161078.289344623
W(_243.2	highway	track	Weidestreek (Luik)	1	0.537019923988915	0	3	1.44631671905518	0	244806.102139417	161028.69407028
W(_243.3	highway	track	Weidestreek (Luik)	1	0.575701011563389	0	3	1.45244860649109	0	244817.890257141	160979.431174112
W(_243.4	highway	track	Weidestreek (Luik)	1	0.64139865641237	0	3	1.45968425273895	0	244825.826545769	160929.391735875
W(_250.1	highway	track	Weidestreek (Luik)	1	0.298009935397547	0	3	1.44186508655548	1	250173.648327801	160729.459082978
W(_251	highway	unclassified	Weidestreek (Luik)	1	0.432114406326423	0	3	1.41107356548309	1	248374.640089852	161324.543319635
W(_251.1	highway	unclassified	Weidestreek (Luik)	1	0.328111949074044	0	3	1.41057014465332	1	248334.418185379	161344.748035215
W(_251.2	highway	unclassified	Weidestreek (Luik)	1	0.237203867770981	0	3	1.4072927236557	0	248293.479247974	161363.521714309
W(_253.1	highway	track	Weidestreek (Luik)	1	0.351666774775748	0	3	1.48024237155914	1	255082.599190768	161655.308759902
W(_253.2	highway	track	Weidestreek (Luik)	1	0.296655344782085	0	3	1.46932208538055	1	255052.184171221	161693.919039723
W(_269	highway	track	Weidestreek (Luik)	1	0.43956465471135	0	3	1.35066473484039	1	254189.063013208	159937.180792894
W(_269.1	highway	track	Weidestreek (Luik)	1	0.408710090692838	0	3	1.35974168777466	1	254145.432286552	159960.007254028
W(_269.2	highway	track	Weidestreek (Luik)	1	0.311856861688727	0	3	1.35386776924133	1	254101.399141686	159979.652973562
W(_269.3	highway	track	Weidestreek (Luik)	1	0.412849117573387	0	3	1.37865722179413	1	254063.890079238	159947.610228393
W(_269.4	highway	track	Weidestreek (Luik)	1	0.442650111113111	0	3	1.3898903131485	1	254039.343504707	159904.31022136
W(_269.5	highway	track	Weidestreek (Luik)	1	0.48622277590982	0	3	1.39727139472961	1	254012.956240835	159862.280448636
W(_269.6	highway	track	Weidestreek (Luik)	1	0.48283629937126	0	3	1.39692437648773	1	253985.154760317	159820.861239564
W(_270	highway	track	Weidestreek (Luik)	1	0.351290499604928	0	3	1.35656547546387	1	254419.524548194	159595.637939038
W(_272	highway	unclassified	Weidestreek (Luik)	1	0.359342788263436	0	3	1.42013764381409	1	255602.470551842	159407.253138399
W(_272.1	highway	unclassified	Weidestreek (Luik)	1	0.317425734218848	0	3	1.39237713813782	1	255557.358236947	159428.997448433
W(_272.2	highway	unclassified	Weidestreek (Luik)	1	0.27739005602909	0	3	1.36245453357697	1	255513.131844611	159452.533335359
W(_273	highway	track	Weidestreek (Luik)	1	0.316597928842693	0	3	1.49576425552368	1	255750.788833621	159366.416125555
W(_273.1	highway	track	Weidestreek (Luik)	1	0.265048230421688	0	3	1.50376331806183	1	255799.128597622	159355.581404619
W(_273.10	highway	track	Weidestreek (Luik)	1	0.647193294045258	0	4	1.53317320346832	1	256179.523742073	159240.736547777
W(_273.11	highway	track	Weidestreek (Luik)	1	0.589924213025602	0	4	1.53387725353241	1	256226.982754053	159254.254855884
W(_273.12	highway	track	Weidestreek (Luik)	1	0.493823534363243	0	4	1.53148257732391	1	256276.500676616	159253.500464328
W(_273.13	highway	track	Weidestreek (Luik)	1	0.446488117856863	0	4	1.52992463111877	1	256325.962742104	159255.11639598
W(_273.14	highway	track	Weidestreek (Luik)	1	0.407807030282458	0	4	1.52278542518616	1	256374.914796007	159249.135908248
W(_273.15	highway	track	Weidestreek (Luik)	1	0.403442238299457	0	4	1.51802814006805	1	256422.159587578	159234.299761996
W(_273.2	highway	track	Weidestreek (Luik)	1	0.25202910950658	0	3	1.50948393344879	1	255846.82175426	159343.089218922
W(_273.3	highway	track	Weidestreek (Luik)	1	0.312308391893928	0	4	1.51460862159729	1	255894.393457656	159336.40873331
W(_273.4	highway	track	Weidestreek (Luik)	1	0.261812263951457	0	4	1.52123820781708	1	255930.071702021	159305.94728851
W(_273.5	highway	track	Weidestreek (Luik)	1	0.37778027164033	0	4	1.52506351470947	1	255973.419826149	159282.016017307
W(_273.6	highway	track	Weidestreek (Luik)	1	0.633346367753922	0	4	1.53172016143799	1	256013.005578625	159252.741243272
W(_273.7	highway	track	Weidestreek (Luik)	1	0.655396092771893	0	4	1.52808082103729	1	256042.020808283	159212.695369971
W(_273.8	highway	track	Weidestreek (Luik)	1	0.580141058580507	0	4	1.52928495407104	1	256087.804163973	159203.255294771
W(_273.9	highway	track	Weidestreek (Luik)	1	0.572465045093276	0	4	1.53171920776367	1	256133.647611691	159222.03999549
W(_274	highway	track	Weidestreek (Luik)	1	0.347904023066334	0	3	1.44493043422699	1	256092.469192416	158650.196538501
W(_274.1	highway	track	Weidestreek (Luik)	1	0.360622123844725	0	3	1.44878876209259	1	256126.531279295	158680.82669724
W(_274.2	highway	track	Weidestreek (Luik)	1	0.388842761666379	0	3	1.44854032993317	1	256160.674064553	158711.37633893
W(_274.3	highway	track	Weidestreek (Luik)	1	0.403592748367853	0	3	1.44935846328735	1	256191.357222308	158745.334031355
W(_274.4	highway	track	Weidestreek (Luik)	1	0.414655238393937	0	3	1.4527599811554	1	256219.48394381	158781.508489856
W(_275	highway	unclassified	Weidestreek (Luik)	1	0.336841533040196	0	3	1.36061191558838	1	255868.518456893	158619.169211819
W(_277	highway	unclassified	Weidestreek (Luik)	1	0.396293010051386	0	3	1.45235431194305	1	256304.968013656	158859.111890213
W(_285	highway	track	Weidestreek (Luik)	1	0.22072301528302	0	2	1.33251082897186	1	253540.282254266	159647.667444089
W(_287	highway	track	Weidestreek (Luik)	1	0.364761150725164	0	3	1.43788778781891	1	253135.223631503	159773.803646908
W(_287.1	highway	track	Weidestreek (Luik)	1	0.285893874892755	0	3	1.41358172893524	1	253177.500957735	159741.018086846
W(_287.2	highway	track	Weidestreek (Luik)	1	0.195888853999981	0	3	1.39234292507172	1	253223.357314876	159713.633177257
W(_287.3	highway	track	Weidestreek (Luik)	1	0.359192278195026	0	3	1.38298892974854	1	253276.200426384	159706.702922076
W(_287.4	highway	track	Weidestreek (Luik)	1	0.351139989536582	0	3	1.36132454872131	1	253328.970767742	159697.86849118
W(_287.5	highway	track	Weidestreek (Luik)	1	0.214552102479324	0	3	1.36196601390839	1	253381.451446169	159687.362290658
W(_287.6	highway	track	Weidestreek (Luik)	1	0.199802115777917	0	2	1.34103429317474	1	253433.536934968	159674.994236297
W(_293	highway	track	Weidestreek (Luik)	1	0.105582812970383	0	3	1.35574233531952	1	254392.527370315	158022.767106232
W(_293.1	highway	track	Weidestreek (Luik)	1	0.14870394756197	0	3	1.35163068771362	1	254631.030051684	158174.462643833
W(_293.3	highway	track	Weidestreek (Luik)	1	0.121687390287298	0	3	1.35577917098999	1	254445.236646208	158080.53837293
W(_293.4	highway	track	Weidestreek (Luik)	1	0.136587887057184	0	3	1.35295569896698	1	254490.794622657	158103.137822067
W(_293.5	highway	track	Weidestreek (Luik)	1	0.139974363595805	0	2	1.34924495220184	1	254536.352599106	158125.737271204
W(_293.6	highway	track	Weidestreek (Luik)	1	0.158637612075249	0	3	1.35701322555542	1	254581.910575554	158148.336720341
W(_294.1	highway	track	Weidestreek (Luik)	1	0.227646478428675	0	3	1.39548349380493	1	254640.782195982	158094.397731294
W(_295	highway	unclassified	Weidestreek (Luik)	1	0.287248465508195	0	3	1.38426053524017	1	255079.60802559	157910.670313176
W(_305.1	highway	tertiary	Weidestreek (Luik)	1	0.185578914315731	0	3	1.44959855079651	1	255690.782535887	159684.777306164
W(_305.1.1	highway	tertiary	Weidestreek (Luik)	1	0.175419484699891	0	3	1.45242917537689	1	255724.417880135	159721.817293669
W(_305.1.2	highway	tertiary	Weidestreek (Luik)	1	0.267531646550006	0	3	1.45201075077057	1	255758.053224383	159758.857281175
W(_305.10	highway	tertiary	Weidestreek (Luik)	1	0.309222935492009	0	3	1.44696295261383	1	255632.721825832	159620.839563795
W(_305.2	highway	tertiary	Weidestreek (Luik)	1	0.174064894084441	0	3	1.46926927566528	1	255876.167714213	159888.741080971
W(_305.3	highway	tertiary	Weidestreek (Luik)	1	0.301847942141217	0	3	1.46643400192261	1	255851.729974786	160011.261723738
W(_305.3.1	highway	tertiary	Weidestreek (Luik)	1	0.311555841552024	0	3	1.45907235145569	1	255834.458806828	160047.659163621
W(_305.4	highway	tertiary	Weidestreek (Luik)	1	0.313286707338239	0	3	1.49778544902802	1	255959.147746082	160229.007528008
W(_305.5	highway	tertiary	Weidestreek (Luik)	1	0.379736902529258	0	3	1.38347256183624	1	255538.762002408	159517.368921129
W(_305.6	highway	tertiary	Weidestreek (Luik)	1	0.349785398921066	0	3	1.49439346790314	1	256130.055225711	160421.868982213
W(_305.6.1	highway	tertiary	Weidestreek (Luik)	1	0.302374727380654	0	3	1.4848495721817	1	256178.183454911	160440.409121237
W(_305.6.2	highway	tertiary	Weidestreek (Luik)	1	0.278142606371029	0	3	1.46778213977814	1	256229.329269461	160449.884179926
W(_305.6.3	highway	tertiary	Weidestreek (Luik)	1	0.315845378500915	0	3	1.45868742465973	1	256280.56781439	160458.856971054
W(_305.7	highway	tertiary	Weidestreek (Luik)	1	0.394261124128201	0	3	1.45950043201447	1	256388.642225856	160529.699470934
W(_305.8	highway	tertiary	Weidestreek (Luik)	1	0.372888694417815	0	3	1.40286338329315	1	255570.081943549	159551.859135351
W(_305.9	highway	tertiary	Weidestreek (Luik)	1	0.345721627074745	0	3	1.43936133384705	1	255601.40188469	159586.349349573
W(_307	highway	unclassified	Weidestreek (Luik)	1	0.287850505781681	0	3	1.38784492015839	1	255912.513465463	158644.480869811
W(_307.1	highway	unclassified	Weidestreek (Luik)	1	0.297106874987271	0	3	1.40381896495819	1	255939.92286545	158686.582537127
W(_307.2	highway	unclassified	Weidestreek (Luik)	1	0.344668056596152	0	3	1.41929888725281	1	255967.199238331	158728.77178558
W(_307.3	highway	unclassified	Weidestreek (Luik)	1	0.378608077016319	0	3	1.43255305290222	1	255994.312936255	158771.063583843
W(_307.4	highway	unclassified	Weidestreek (Luik)	1	0.384553224717394	0	3	1.4479101896286	1	256020.615506677	158813.866714473
W(_307.5	highway	unclassified	Weidestreek (Luik)	1	0.482986809439645	0	3	1.4592090845108	1	256046.99903137	158856.619148619
W(_308	highway	tertiary	Weidestreek (Luik)	1	0.462968970344883	0	3	1.35138511657715	1	254992.313094534	158947.413152374
W(_308.1	highway	tertiary	Weidestreek (Luik)	1	0.557790313425803	0	3	1.35052216053009	1	254956.939283603	158981.943044598
W(_308.2	highway	tertiary	Weidestreek (Luik)	1	0.599782622504549	0	3	1.36941885948181	1	254921.570520494	159016.47810684
W(_308.3	highway	tertiary	Weidestreek (Luik)	1	0.59255813922217	0	3	1.36461794376373	1	254886.204550665	159051.016029981
W(_308.4	highway	tertiary	Weidestreek (Luik)	1	0.5681755081445	0	3	1.36627292633057	1	254850.838580837	159085.553953123
W(_308.5	highway	tertiary	Weidestreek (Luik)	1	0.539352830049151	0	3	1.37758135795593	1	254815.490569791	159120.110235896
W(_308.7	highway	tertiary	Weidestreek (Luik)	1	0.526032688997045	0	3	1.37688839435577	1	254747.525527471	159191.839417374
