pointid	key	value	Naam	tar_group	cvvi	area_prop_sb	openheid_klasse	openheid_waarde	is_sbp	in_sample	sample_order	batch	X	Y
Zn_21158.1.2	highway	unclassified	Zandstreek	9	0.70581696568009	0	3	1.50168895721436	0	1	2239	eerste set	50166.7303899603	200362.722892303
Zn_21164.1.2	highway	unclassified	Zandstreek	10	0.746454684143354	0	4	1.54223263263702	0	1	260	eerste set	50308.6282161874	199232.497928967
Zn_21164.2	highway	unclassified	Zandstreek	9	0.565692092015914	0	3	1.50615274906158	0	1	1430	eerste set	50209.371851425	199491.4121629
Zn_21172.2.12	highway	unclassified	Zandstreek	10	0.741111576715808	0	4	1.54667139053345	0	1	286	eerste set	50989.4919296239	200103.613266806
Zn_21172.2.6	highway	unclassified	Zandstreek	9	0.578711212930979	0	3	1.48602187633514	0	1	1205	eerste set	51233.7981124554	199963.327069885
Zn_21213	highway	unclassified	Zandstreek	9	0.491415373269113	0	3	1.483553647995	0	1	828	eerste set	53049.7925650634	200313.435943067
Zn_21215.10	highway	unclassified	Zandstreek	10	0.641172891309807	0	4	1.52575290203094	0	1	304	eerste set	53528.4748755043	199827.823385622
Zn_21255.1	highway	track	Zandstreek	10	0.691593764217843	0	4	1.51180362701416	0	1	169	eerste set	133819.753779966	195093.799392207
Zn_21366.1	highway	tertiary	Zandstreek	9	0.554629601989823	0	3	1.44093322753906	0	1	223	eerste set	55787.817569787	197973.381990879
Zn_21428.1	highway	unclassified	Zandstreek	9	0.267155371379081	0	3	1.43646490573883	0	1	1032	eerste set	90374.9221704969	190360.855408107
Zn_21434.5	highway	unclassified	Zandstreek	10	0.734037603501867	0	4	1.52527105808258	0	1	114	eerste set	90997.7351777517	188567.214167805
Zn_21435.6.3	highway	unclassified	Zandstreek	9	0.533031407176894	0	3	1.49809885025024	0	1	177	eerste set	90757.7147180818	189794.962233936
Zn_21500.1	highway	track	Zandstreek	9	0.503230413637192	0	3	1.4329594373703	0	1	1973	eerste set	114618.861161705	187197.647746985
Zn_21512.1	highway	unclassified	Zandstreek	9	0.392906533512699	0	3	1.48123300075531	0	1	1149	eerste set	91776.4199692397	179155.126563047
Zn_21516.1.4	highway	unclassified	Zandstreek	10	0.581044118990946	0	4	1.51111042499542	0	1	216	eerste set	92237.1733965532	179571.015183798
Zn_21524.7	highway	track	Zandstreek	9	0.566896172562976	0	3	1.48205864429474	0	1	637	eerste set	90514.8789361644	178503.313073342
Zn_21525.1.1	highway	unclassified	Zandstreek	9	0.711310583176082	0	3	1.48798143863678	0	1	643	eerste set	89807.4587947241	179690.386827274
Zn_21554.1	highway	tertiary	Zandstreek	9	0.382747103896902	0	3	1.39116442203522	0	1	1599	eerste set	87524.4738154382	184127.083424753
Zn_21585.1.1	highway	unclassified	Zandstreek	10	0.64470987791677	0	4	1.53098082542419	0	1	199	eerste set	85689.2695099505	190948.00661712
Zn_21607.5	highway	track	Zandstreek	9	0.289656626602279	0	3	1.39002192020416	0	1	758	eerste set	135327.104436133	186839.231935464
Zn_21620.3	highway	unclassified	Zandstreek	9	0.8284826714119	0	3	1.5073584318161	0	1	2287	eerste set	88491.2723413723	186522.541675793
Zn_21620.9	highway	unclassified	Zandstreek	10	0.839319396335441	0	4	1.54430639743805	0	1	73	eerste set	88218.9014676987	186420.481017907
Zn_21681.1	highway	unclassified	Zandstreek	9	0.411344016889549	0	3	1.41194677352905	0	1	730	eerste set	93517.8365355825	190266.612145898
Zn_21683.1	highway	unclassified	Zandstreek	9	0.490136037687879	0	3	1.42152905464172	0	1	1042	eerste set	93340.9717393568	188098.203525208
Zn_21700	highway	tertiary	Zandstreek	9	0.438134809061695	0	3	1.42482209205627	0	1	962	eerste set	92814.3710746122	190570.572385204
Zn_21728.3	highway	unclassified	Zandstreek	9	0.467559527430478	0	3	1.42960584163666	0	1	1028	eerste set	95445.8107358294	191556.703627484
Zn_21732.2	highway	track	Zandstreek	9	0.58962319288881	0	3	1.3988538980484	0	1	565	eerste set	147262.108951387	186458.869185881
Zn_21749	highway	unclassified	Zandstreek	9	0.541911501211473	0	3	1.50111603736877	0	1	1612	eerste set	92903.2007065423	189253.877830044
Zn_21755	highway	unclassified	Zandstreek	9	0.529419165535703	0	3	1.44496512413025	0	1	1628	eerste set	93311.9293135021	191447.413783627
Zn_21808.4	highway	track	Zandstreek	10	0.730876892065756	0	4	1.5324273109436	0	1	115	eerste set	100908.763622233	203562.568095899
Zn_21810.9	highway	track	Zandstreek	10	0.672403730499144	0	4	1.5281013250351	0	1	127	eerste set	100835.08313695	204686.712237991
Zn_21841.2	highway	unclassified	Zandstreek	11	0.538148749501892	0	3	1.4439514875412	1	1	240	eerste set	45727.1225353132	196892.316113789
Zn_21884.1	highway	unclassified	Zandstreek	9	0.502553118329444	0	3	1.46901345252991	0	1	1451	eerste set	55704.390286612	202174.016833455
Zn_21889.2	highway	unclassified	Zandstreek	10	0.689712388363184	0	4	1.52213573455811	0	1	324	eerste set	53734.0481078316	203215.541158271
Zn_21892.1	highway	unclassified	Zandstreek	10	0.663373126396212	0	4	1.52037227153778	0	1	300	eerste set	50821.3345993942	201635.969090608
Zn_21907.2	highway	track	Zandstreek	9	0.577808152520673	0	3	1.40474438667297	0	1	573	eerste set	93857.4157252846	187589.288853763
Zn_21935.2	highway	unclassified	Zandstreek	9	0.569379588691275	0	3	1.4687272310257	0	1	246	eerste set	69510.6942192552	198390.827577435
Zn_21977.5.1	highway	unclassified	Zandstreek	9	0.415784063906845	0	3	1.48159027099609	0	1	1617	eerste set	74104.8549477087	180908.701174235
Zn_21981.1.2	highway	unclassified	Zandstreek	9	0.57637830687108	0	3	1.41075432300568	0	1	818	eerste set	89164.6592872012	203190.683298185
Zn_22015.5	highway	track	Zandstreek	9	0.624917803924455	0	3	1.50701344013214	0	1	892	eerste set	59098.9841855666	197378.398818209
Zn_22018.2.2	highway	unclassified	Zandstreek	9	0.501273782748175	0	3	1.47633802890778	0	1	466	eerste set	55755.023638693	205670.543361404
Zn_22020.1.2	highway	unclassified	Zandstreek	9	0.472977889892258	0	3	1.45116436481476	0	1	1579	eerste set	56715.311017611	204545.262761377
Zn_22023.1.5	highway	unclassified	Zandstreek	10	0.732984033023159	0	4	1.52570450305939	0	1	37	eerste set	55573.1207776585	203943.78422075
Zn_22024.3	highway	unclassified	Zandstreek	9	0.557865568460004	0	3	1.47915959358215	0	1	301	eerste set	55149.462524958	205304.639302396
Zn_22060.1.6	highway	tertiary	Zandstreek	10	0.678950918473835	0	4	1.51139223575592	0	1	31	eerste set	56105.7043614768	205377.23733305
Zn_22068	highway	unclassified	Zandstreek	9	0.284915559448196	0	3	1.39965462684631	0	1	1852	eerste set	89850.978415999	196093.338716727
Zn_22227.1	highway	unclassified	Zandstreek	9	0.601663998359342	0	3	1.45999455451965	0	1	757	eerste set	94876.9507329327	210667.120870295
Zn_22230.6	highway	unclassified	Zandstreek	10	0.770084764879481	0	4	1.52452409267426	0	1	125	eerste set	95193.126311892	210870.458112005
Zn_22231.8	highway	unclassified	Zandstreek	10	0.674661381524862	0	4	1.51473522186279	0	1	69	eerste set	96041.8689882596	210869.67095769
Zn_22283	highway	unclassified	Zandstreek	9	0.400131016795122	0	3	1.41305375099182	0	1	1315	eerste set	130701.56800951	187171.226959671
Zn_22382.1	highway	unclassified	Zandstreek	9	0.321037975860042	0	3	1.41520476341248	0	1	153	eerste set	58185.9793342836	205698.015421198
Zn_22389.6	highway	unclassified	Zandstreek	10	0.651708596096555	0	4	1.51021993160248	0	1	236	eerste set	58756.4223210711	203417.118102694
Zn_22475.12	highway	unclassified	Zandstreek	9	0.489910272585301	0	3	1.50964188575745	0	1	1134	eerste set	57576.6075378256	200192.099717329
Zn_22489.1.1	highway	tertiary	Zandstreek	9	0.257221706865823	0	3	1.38738059997559	0	1	1549	eerste set	58391.8988814231	201162.252202989
Zn_22491	highway	tertiary	Zandstreek	9	0.383198634102056	0	3	1.47030091285706	0	1	1223	eerste set	57082.5648846318	201091.175898197
Zn_22767.2.3	highway	unclassified	Zandstreek	10	0.674510871456515	0	4	1.54455697536469	0	1	322	eerste set	52618.3566110014	200944.435760135
Zn_22805.1.12	highway	unclassified	Zandstreek	9	0.437156493617186	0	3	1.35734856128693	0	1	462	eerste set	54687.7342315745	200892.979777736
Zn_22811.2.2	highway	unclassified	Zandstreek	9	0.480127118140421	0	3	1.45126402378082	0	1	1103	eerste set	69548.2287480861	204580.324292298
Zn_22870.1	highway	unclassified	Zandstreek	9	0.554930622126619	0	3	1.44249773025513	0	1	856	eerste set	129493.95693504	198900.953809335
Zn_22874.4	highway	track	Zandstreek	9	0.611672917906801	0	3	1.4467408657074	0	1	98	eerste set	112782.885507238	191973.041423419
Zn_22969.2	highway	unclassified	Zandstreek	10	0.658331039105405	0	4	1.52428948879242	0	1	147	eerste set	94452.7807386114	192881.354275795
Zn_22970.9	highway	unclassified	Zandstreek	9	0.598578541957496	0	3	1.49540221691132	0	1	1801	eerste set	94446.6845832308	192403.460146877
Zn_22976.1	highway	unclassified	Zandstreek	9	0.349183358647568	0	3	1.37126016616821	0	1	732	eerste set	98360.4316921588	195854.315588641
Zn_22991.1	highway	unclassified	Zandstreek	9	0.444681997036352	0	3	1.47168231010437	0	1	1345	eerste set	90763.3641369089	194990.092352567
Zn_23125	highway	unclassified	Zandstreek	11	0.492318433679338	0.0112439400917148	3	1.4285831451416	1	1	285	eerste set	151708.824687083	189127.778869963
Zn_23142.6	highway	track	Zandstreek	9	0.46206590993448	0	3	1.39763271808624	0	1	1906	eerste set	137598.104609132	192717.694709828
Zn_23149.7	highway	unclassified	Zandstreek	9	0.486222775909912	0	3	1.44734632968903	0	1	244	eerste set	140010.495299665	192598.955877331
Zn_23164.1.3	highway	unclassified	Zandstreek	9	0.618521126018187	0	3	1.4316633939743	0	1	1187	eerste set	75633.6797797684	196551.788964835
Zn_23178.1.1	highway	unclassified	Zandstreek	9	0.495328635047069	0	3	1.39048600196838	0	1	2198	eerste set	106680.767058927	203462.877429644
Zn_23217.5	highway	track	Zandstreek	11	0.443477916489201	0.0166457213535596	3	1.42661511898041	1	1	34	eerste set	154964.795494516	190134.02570558
Zn_23233.1	highway	track	Zandstreek	10	0.650504515549541	0	4	1.529665350914	0	1	150	eerste set	56439.3660104825	198755.053295025
Zn_23235.8	highway	track	Zandstreek	10	0.553952306682065	0	4	1.53260600566864	0	1	62	eerste set	58369.7876454002	199751.679887233
Zn_23260.2	highway	unclassified	Zandstreek	9	0.593912729837635	0	3	1.45101392269135	0	1	1211	eerste set	52155.3461454361	202155.807797613
Zn_23265.1.16	highway	unclassified	Zandstreek	9	0.576227796802691	0	3	1.50951027870178	0	1	1736	eerste set	52232.483794676	201497.743446584
Zn_23265.1.3	highway	unclassified	Zandstreek	10	0.735843724322421	0	4	1.55234682559967	0	1	103	eerste set	51802.8267524992	201787.600115334
Zn_23274.1	highway	unclassified	Zandstreek	9	0.376952466264166	0	3	1.44832897186279	0	1	1313	eerste set	80604.7712724628	176582.927696417
Zn_23291.4	highway	track	Zandstreek	9	0.414805748462371	0	3	1.37581241130829	0	1	145	eerste set	60510.7442361489	197602.184758947
Zn_23339.9	highway	unclassified	Zandstreek	10	0.657804253866055	0	4	1.51968586444855	0	1	11	eerste set	85019.5020186155	187593.207692512
Zn_2334.3.1	highway	unclassified	Zandstreek	9	0.465979171712451	0	3	1.46896255016327	0	1	2001	eerste set	63129.3477595086	200415.256074251
Zn_23359.5	highway	track	Zandstreek	9	0.48110543358491	0	3	1.41298127174377	0	1	188	eerste set	118449.721985765	201600.353801085
Zn_2336.6	highway	unclassified	Zandstreek	9	0.394035359025583	0	3	1.45843994617462	0	1	351	eerste set	64258.1491870706	199181.823626401
Zn_23364.2	highway	unclassified	Zandstreek	9	0.504886024389367	0	3	1.3801634311676	0	1	1783	eerste set	101433.834418276	193214.628437664
Zn_23376.8	highway	tertiary	Zandstreek	9	0.416762379351382	0	3	1.40129041671753	0	1	1435	eerste set	161085.89365022	196587.653045795
Zn_23392.3	highway	track	Zandstreek	9	0.636507079189946	0	3	1.45171248912811	0	1	486	eerste set	99914.6498294945	194621.636520942
Zn_23413.1.13	highway	track	Zandstreek	9	0.679552958747358	0	3	1.50923824310303	0	1	2128	eerste set	96345.9169944424	193492.843138137
Zn_23414.1	highway	track	Zandstreek	9	0.657503233729299	0	3	1.47839081287384	0	1	1322	eerste set	97390.812422912	193011.458551091
Zn_23473.1.2	highway	unclassified	Zandstreek	9	0.522570957424316	0	3	1.40829765796661	0	1	566	eerste set	85216.0005275854	202567.142981402
Zn_23477	highway	unclassified	Zandstreek	9	0.451530205147755	0	3	1.42326307296753	0	1	1368	eerste set	88426.2378492233	175212.874035605
Zn_23479.3	highway	unclassified	Zandstreek	9	0.485997010807358	0	3	1.40746784210205	0	1	1809	eerste set	88114.2694558285	170796.222708144
Zn_23480.2.2	highway	unclassified	Zandstreek	9	0.362654009767821	0	3	1.38238024711609	0	1	447	eerste set	87611.0169369202	170180.368322064
Zn_23496.2	highway	unclassified	Zandstreek	9	0.55515638722915	0	3	1.40592229366302	0	1	117	eerste set	68445.1719325713	204800.46383125
Zn_23509	highway	unclassified	Zandstreek	9	0.366266251409009	0	3	1.42886137962341	0	1	545	eerste set	62583.5116029612	196195.035359241
Zn_23524.9	highway	tertiary	Zandstreek	11	0.462366930071227	0	3	1.41123497486115	1	1	84	eerste set	160813.234234862	202119.565834858
Zn_23571.2	highway	track	Zandstreek	9	0.582774984777367	0	3	1.45183825492859	0	1	540	eerste set	98429.5422429036	194583.968751731
Zn_23572.4	highway	track	Zandstreek	9	0.515195964073537	0	3	1.45080947875977	0	1	2210	eerste set	97840.3618459837	193773.580396252
Zn_23582	highway	track	Zandstreek	9	0.598879562094244	0	3	1.49901139736176	0	1	1251	eerste set	99363.4580634081	195219.488869001
Zn_23585.2	highway	unclassified	Zandstreek	9	0.391627197931444	0	3	1.39169490337372	0	1	360	eerste set	64771.7385712113	201004.045564921
Zn_23586.3	highway	unclassified	Zandstreek	11	0.467634782464664	0	3	1.36959683895111	1	1	191	eerste set	152442.390860987	198447.180775736
Zn_23617.1.7	highway	unclassified	Zandstreek	9	0.675564441935194	0	3	1.48375177383423	0	1	1301	eerste set	93339.6788300369	187274.389145001
Zn_23621	highway	unclassified	Zandstreek	9	0.553500776476948	0	3	1.46466565132141	0	1	505	eerste set	74533.4898841696	196224.119149948
Zn_23628.2.3	highway	unclassified	Zandstreek	9	0.779566899187521	0	3	1.49414157867432	0	1	1137	eerste set	88560.8303618458	205432.14071201
Zn_23633.1	highway	unclassified	Zandstreek	9	0.597976501683967	0	3	1.49360370635986	0	1	852	eerste set	87991.2357301636	209219.817789254
Zn_23748	highway	track	Zandstreek	9	0.327585163834666	0	3	1.46105194091797	0	1	333	eerste set	133102.116123697	200928.56064232
Zn_23767.1	highway	track	Zandstreek	9	0.479374567798461	0	3	1.37994194030762	0	1	836	eerste set	163478.219322236	182242.737819429
Zn_23957.1	highway	track	Zandstreek	9	0.485319715499555	0	3	1.36418914794922	0	1	2265	eerste set	123780.707256292	209013.836672427
Zn_23959.10	highway	track	Zandstreek	9	0.636055548984812	0	3	1.41781520843506	0	1	438	eerste set	123079.66870299	209341.420701651
Zn_23961.2	highway	unclassified	Zandstreek	9	0.507595205620198	0	3	1.42309176921844	0	1	592	eerste set	119197.515646892	201780.30029245
Zn_23963.10	highway	track	Zandstreek	9	0.441370775531913	0	3	1.41703724861145	0	1	1517	eerste set	122010.900769897	202775.653191422
Zn_23966.3	highway	unclassified	Zandstreek	9	0.54860919925454	0	3	1.37806940078735	0	1	513	eerste set	121472.816617121	203365.364857093
Zn_24104.2	highway	track	Zandstreek	9	0.498414091448877	0	3	1.39367747306824	0	1	205	eerste set	116339.184764618	194643.905060816
Zn_24144.1	highway	track	Zandstreek	9	0.490361802790425	0	3	1.41908299922943	0	1	1634	eerste set	101198.469436651	199084.125467081
Zn_24160	highway	unclassified	Zandstreek	9	0.417439674659071	0	3	1.35309088230133	0	1	1193	eerste set	100617.901089403	176911.374788697
Zn_24178.1	highway	unclassified	Zandstreek	12	0.511809487534935	0	4	1.52458810806274	1	1	187	eerste set	107735.921949368	183175.245012722
Zn_24181.1.3	highway	unclassified	Zandstreek	9	0.392906533512721	0	3	1.43077778816223	0	1	1902	eerste set	105535.411873225	182822.325855342
Zn_24186.7	highway	unclassified	Zandstreek	9	0.649601455139183	0	3	1.39942419528961	0	1	1184	eerste set	104354.838084514	185648.006019026
Zn_2419.2	highway	unclassified	Zandstreek	9	0.428878439856207	0	3	1.44511592388153	0	1	1219	eerste set	175821.548319818	171792.617970409
Zn_24212.7.1	highway	unclassified	Zandstreek	9	0.499994447166948	0	3	1.50990724563599	0	1	1333	eerste set	58503.4725783569	193548.811591938
Zn_24325	highway	unclassified	Zandstreek	9	0.648547884660541	0	3	1.45628035068512	0	1	728	eerste set	76463.7984244734	208879.275855321
Zn_24372.1	highway	track	Zandstreek	9	0.600610427880704	0	3	1.47781264781952	0	1	34	eerste set	100935.500913681	181555.806393265
Zn_24417.1	highway	unclassified	Zandstreek	10	0.611371897770029	0	4	1.51249003410339	0	1	95	eerste set	47978.3906258958	195991.341771279
Zn_24420.2.4	highway	unclassified	Zandstreek	10	0.753679167425786	0	4	1.53793931007385	0	1	189	eerste set	46928.0000602902	196705.074786881
Zn_24421.3	highway	unclassified	Zandstreek	12	0.713492979167604	0	4	1.51878297328949	1	1	37	eerste set	46417.1652670859	197229.040011189
Zn_24422.1.1	highway	unclassified	Zandstreek	9	0.616112964924094	0	3	1.50578439235687	0	1	1802	eerste set	46925.9096077728	196295.546487469
Zn_24423.10	highway	unclassified	Zandstreek	10	0.719513381902927	0	4	1.52337872982025	0	1	180	eerste set	47096.3906236338	200570.145451575
Zn_2452.10	highway	unclassified	Zandstreek	9	0.624315763650928	0	3	1.47257566452026	0	1	38	eerste set	76273.8594675411	205075.759128021
Zn_24585.3	highway	unclassified	Zandstreek	9	0.408860600761254	0	3	1.39901196956635	0	1	1714	eerste set	89456.9240275554	174105.85464169
Zn_24649.3	highway	unclassified	Zandstreek	9	0.496683225662511	0	3	1.40584349632263	0	1	1318	eerste set	47377.882722373	183889.297023846
Zn_24650.8	highway	unclassified	Zandstreek	9	0.490963843063973	0	3	1.48435521125793	0	1	1979	eerste set	46951.270067295	184324.014203883
Zn_24653	highway	unclassified	Zandstreek	9	0.356633607032522	0	3	1.46954083442688	0	1	2262	eerste set	45856.3767259723	183451.31658899
Zn_24661.2	highway	unclassified	Zandstreek	9	0.4302330304716	0	3	1.48555433750153	0	1	1475	eerste set	79405.6683887594	195282.507096084
Zn_24731.1	highway	tertiary	Zandstreek	9	0.641925441651701	0	3	1.49270331859589	0	1	284	eerste set	53966.6160267808	195998.620805088
Zn_24731.8	highway	tertiary	Zandstreek	10	0.486523796046682	0	4	1.52313876152039	0	1	77	eerste set	53566.1615797063	196532.322141055
Zn_24732.1.1	highway	unclassified	Zandstreek	10	0.747508254622067	0	4	1.53377211093903	0	1	229	eerste set	53060.4633273426	192518.344308706
Zn_24737.1	highway	unclassified	Zandstreek	9	0.251502324267293	0	3	1.42646360397339	0	1	1159	eerste set	52758.9504792939	188416.192893956
Zn_24756.1	highway	track	Zandstreek	11	0.379887412597662	0	3	1.39006638526917	1	1	172	eerste set	154457.94908472	191028.075577461
Zn_24785.4	highway	unclassified	Zandstreek	9	0.417439674659082	0	3	1.50353813171387	0	1	1284	eerste set	52022.1500637004	187362.251637925
Zn_24787.1.3	highway	unclassified	Zandstreek	10	0.711611603312833	0	4	1.5230610370636	0	1	80	eerste set	50410.4826101487	189287.996633227
Zn_24938.4	highway	track	Zandstreek	9	0.589096407649426	0	3	1.46163511276245	0	1	267	eerste set	90016.5786342203	198247.909072279
Zn_24950	highway	unclassified	Zandstreek	9	0.31607114360339	0	3	1.36894190311432	0	1	575	eerste set	93467.1691978329	196296.924297772
Zn_25021.9	highway	track	Zandstreek	9	0.495780165252131	0	3	1.45093107223511	0	1	1468	eerste set	174951.791863485	169600.483206129
Zn_25035.3.1	highway	unclassified	Zandstreek	10	0.609942052120411	0	4	1.51995301246643	0	1	102	eerste set	46217.6878072478	183173.904740721
Zn_25088.3.1	highway	unclassified	Zandstreek	10	0.582172944503807	0	4	1.51364207267761	0	1	12	eerste set	55839.1940626796	193587.901802657
Zn_25090.3	highway	unclassified	Zandstreek	11	0.353021365391334	0	3	1.49140310287476	1	1	59	eerste set	58146.3179658455	192113.175301664
Zn_25111.1.4	highway	unclassified	Zandstreek	9	0.496683225662516	0	3	1.44351494312286	0	1	337	eerste set	87307.1423191548	187532.122965483
Zn_25159.1	highway	tertiary	Zandstreek	11	0.61430684410341	0	3	1.43708956241608	1	1	117	eerste set	122802.009358248	190443.436236731
Zn_25178.4	highway	unclassified	Zandstreek	9	0.716051650330144	0	3	1.50272870063782	0	1	1009	eerste set	70268.5961087022	194971.665728423
Zn_2522.1.1	highway	unclassified	Zandstreek	9	0.657277468626706	0	3	1.44276595115662	0	1	555	eerste set	77262.4607757664	213950.503502527
Zn_2522.1.14	highway	unclassified	Zandstreek	9	0.575550501494983	0	3	1.46332788467407	0	1	1056	eerste set	77346.1726689176	213289.908130069
Zn_25277.3	highway	tertiary	Zandstreek	9	0.313437217406677	0	3	1.37685596942902	0	1	437	eerste set	182218.592911123	182364.170143325
Zn_25475.2	highway	track	Zandstreek	9	0.434296802317958	0	3	1.4182106256485	0	1	639	eerste set	133224.346011745	186762.861659285
Zn_25527.1	highway	track	Zandstreek	9	0.60557726013728	0	3	1.47064507007599	0	1	686	eerste set	60745.2946409334	193147.696926574
Zn_25539.7	highway	unclassified	Zandstreek	10	0.628379535497273	0	4	1.53988432884216	0	1	159	eerste set	59753.7139621545	193623.820043629
Zn_25540.1.3	highway	unclassified	Zandstreek	10	0.636130804018967	0	4	1.52523958683014	0	1	139	eerste set	58614.1940134783	192628.84188671
Zn_25540.3	highway	unclassified	Zandstreek	10	0.733435563228281	0	4	1.52572047710419	0	1	162	eerste set	59130.1191123997	192961.520034666
Zn_25618.1	highway	track	Zandstreek	9	0.355805801656371	0	3	1.35977077484131	0	1	1820	eerste set	134334.811244623	188945.545867863
Zn_25626	highway	track	Zandstreek	9	0.398625916111203	0	3	1.38773488998413	0	1	93	eerste set	131245.283234768	186661.720731805
Zn_25664	highway	track	Zandstreek	9	0.408559580624466	0	3	1.35100984573364	0	1	1299	eerste set	129962.013493049	187684.038918696
Zn_25677.1	highway	track	Zandstreek	9	0.437156493617197	0	3	1.4573085308075	0	1	350	eerste set	131603.69692335	187770.994780532
Zn_25684.1	highway	unclassified	Zandstreek	9	0.474257225473483	0	3	1.48392701148987	0	1	789	eerste set	131037.819524593	189028.105774877
Zn_25694.10	highway	track	Zandstreek	9	0.315544358364088	0	3	1.3828192949295	0	1	820	eerste set	130612.435395758	188477.153005751
Zn_25769	highway	track	Zandstreek	9	0.356407841929947	0	3	1.44786834716797	0	1	2038	eerste set	96355.2849075493	197366.735637339
Zn_25775.2	highway	track	Zandstreek	9	0.260457673336074	0	3	1.41330754756927	0	1	1565	eerste set	131320.088416892	185337.065091002
Zn_25828	highway	unclassified	Zandstreek	9	0.548232924083528	0	3	1.50126397609711	0	1	1613	eerste set	90640.5301132984	188476.832859838
Zn_25828.5.2	highway	unclassified	Zandstreek	9	0.563434440990158	0	3	1.50483310222626	0	1	1855	eerste set	91523.9396270348	189148.064754239
Zn_25864.1	highway	unclassified	Zandstreek	9	0.588795387512628	0	3	1.44362699985504	0	1	949	eerste set	93688.6438880686	207324.909901244
Zn_25891.1	highway	unclassified	Zandstreek	9	0.300568606560018	0	3	1.4427056312561	0	1	1420	eerste set	93316.8011154934	193544.63226412
Zn_25926.1	highway	unclassified	Zandstreek	9	0.678649898337051	0	3	1.48735725879669	0	1	1766	eerste set	100833.667575063	213558.081184951
Zn_25930.2.2	highway	tertiary	Zandstreek	9	0.523398762800439	0	3	1.45244789123535	0	1	760	eerste set	100524.654232437	212649.850598278
Zn_25934.1.2	highway	unclassified	Zandstreek	9	0.5520709308273	0	3	1.48318672180176	0	1	569	eerste set	103027.844273964	212960.578969888
Zn_25940	highway	unclassified	Zandstreek	9	0.416837634385548	0	3	1.42249023914337	0	1	259	eerste set	102068.522210378	214537.842968787
Zn_25952	highway	unclassified	Zandstreek	9	0.475160285883816	0	3	1.4784015417099	0	1	339	eerste set	87866.1699754412	202833.167990483
Zn_26323.3	highway	track	Zandstreek	9	0.705290180440782	0	3	1.50336360931396	0	1	1256	eerste set	77236.0394706596	207990.576901675
Zn_26410.7	highway	unclassified	Zandstreek	9	0.644258347711611	0	3	1.49221670627594	0	1	779	eerste set	87224.1421509201	212325.670049437
Zn_26412.12	highway	unclassified	Zandstreek	10	0.855875503857518	0	4	1.5398885011673	0	1	308	eerste set	87985.8801270448	212670.980112011
Zn_26412.3	highway	unclassified	Zandstreek	9	0.621380817317511	0	3	1.47060179710388	0	1	493	eerste set	88416.0564377143	212566.964109013
Zn_26413.4	highway	unclassified	Zandstreek	9	0.515873259381301	0	3	1.44478845596313	0	1	1086	eerste set	86716.8244428702	211908.064115603
Zn_26492.7	highway	tertiary	Zandstreek	10	0.69069070380766	0	4	1.5293128490448	0	1	239	eerste set	47916.884647689	199649.20031536
Zn_26508.1.6	highway	unclassified	Zandstreek	12	0.791306684521381	0	4	1.55584752559662	1	1	3	eerste set	45965.774522279	196112.656337337
Zn_26536.5	highway	unclassified	Zandstreek	9	0.646741763839931	0	3	1.50758790969849	0	1	1496	eerste set	51181.7145705426	193628.979192318
Zn_26588.2	highway	unclassified	Zandstreek	9	0.583979065324405	0	3	1.48733866214752	0	1	202	eerste set	84325.7621756771	173728.320296966
Zn_26723.2	highway	unclassified	Zandstreek	10	0.790629389213642	0	4	1.52734208106995	0	1	251	eerste set	95985.6039569485	198695.383353963
Zn_26724.4	highway	unclassified	Zandstreek	9	0.510680662022052	0	3	1.47832024097443	0	1	1463	eerste set	95432.9892668635	198596.39240028
Zn_26730.1	highway	unclassified	Zandstreek	9	0.474708755678646	0	3	1.47254300117493	0	1	587	eerste set	62484.2716549202	194037.293673631
Zn_26793.3	highway	unclassified	Zandstreek	9	0.435576137899176	0	3	1.43387317657471	0	1	485	eerste set	68204.6539411606	181169.439846219
Zn_26900	highway	unclassified	Zandstreek	9	0.341356835091667	0	3	1.37312412261963	0	1	584	eerste set	74040.4448206723	207520.024443172
Zn_26902.10	highway	track	Zandstreek	9	0.643280032267118	0	3	1.37205445766449	0	1	421	eerste set	75698.8108296177	205450.574342245
Zn_26905.18	highway	track	Zandstreek	10	0.791908724794963	0	4	1.51545774936676	0	1	111	eerste set	77022.3858315056	204873.956445216
Zn_26905.4	highway	track	Zandstreek	12	0.725308019535651	0	4	1.51604247093201	1	1	6	eerste set	77288.3648688369	204414.674772428
Zn_26948.1	highway	unclassified	Zandstreek	9	0.214777867581938	0	3	1.36055850982666	0	1	348	eerste set	61707.1429318873	201420.610432179
Zn_26950.1.1	highway	unclassified	Zandstreek	9	0.388692251598019	0	3	1.43190979957581	0	1	1719	eerste set	82133.4880098836	174557.700266219
Zn_26964.2	highway	unclassified	Zandstreek	9	0.593686964735089	0	3	1.50894808769226	0	1	1278	eerste set	47905.8800768713	195169.377536423
Zn_26967.1.1	highway	unclassified	Zandstreek	9	0.56968060882804	0	3	1.48994207382202	0	1	1805	eerste set	47284.770506318	195360.80479732
Zn_26979.2	highway	unclassified	Zandstreek	10	0.740058006237133	0	4	1.52382695674896	0	1	54	eerste set	57542.0364579983	193552.668238579
Zn_26995.1	highway	track	Zandstreek	9	0.499843937098544	0	3	1.47488081455231	0	1	2000	eerste set	54427.9378949723	195279.640596573
